url,昵称,标题,性别,回答数目,关注者,文章,描述
https://www.zhihu.com/people/shimizumint/following,Shimizumint,ふわふわなミントは不滅じゃ！,女,349,69725,28,
https://www.zhihu.com/people/jjuan/following,蔺佳,来都来了,女,9,37648,13,
https://www.zhihu.com/people/qiutea/following,一只咸鱼,,男,,1865,0,
https://www.zhihu.com/people/easteregg/following,伊斯特艾格,公众号：eggeaster 发菜谱用。,男,66,69281,37,
https://www.zhihu.com/people/rolly2008/following,芊小桌儿,专栏人数快要比粉丝人数多了！专栏/公众号：餐桌奇谈,女,234,55180,134,
https://www.zhihu.com/people/saintmz/following,曹孟德斯鸠,公众号：曹孟德斯鸠 ，记得来找我！,男,186,74238,2,
https://www.zhihu.com/people/cai-lan-80-17/following,蔡澜,美食家、专栏作家、电视节目主持人 、中国美食纪录片《舌尖上的中国》节目总顾问,男,68,190565,35,
https://www.zhihu.com/people/li-chang-35/following,李昌,重新认识我们的食物，关注公众号：美兰德反应,男,104,15945,19,
https://www.zhihu.com/people/summer-chih/following,Summer,回答美食与咖啡问题。公众号：哈罗夏天。,女,132,10889,11,
https://www.zhihu.com/people/sylvain-yan/following,SylvainY,One of low-end population,男,27,430,5,
https://www.zhihu.com/people/wang-flora-25/following,Flora Wang,公众号：thenewfashioned,女,21,5574,34,
https://www.zhihu.com/people/wang-xin-ya-70/following,昕雅,微信公众号：渝糖,女,29,7034,23,
https://www.zhihu.com/people/yaoyuanlu123/following,LI路遥,脑洞妹，其实我是卖安利的...,女,176,98292,0,
https://www.zhihu.com/people/xiaoyuzh/following,张潇雨,But dearer still is the truth.,男,69,14181,133,
https://www.zhihu.com/people/tonyzhao120/following,赵托尼,旅行撰稿人.美食评论家.摄影师,男,75,76759,8,
https://www.zhihu.com/people/yaoyz/following,姚呓语,,女,39,26643,11,
https://www.zhihu.com/people/pang-ku-shuai/following,胖酷帅,又胖又酷又帅,男,106,99300,196,
https://www.zhihu.com/people/shi-er-shi-er-47/following,十贰十二,,男,59,4122,374,
https://www.zhihu.com/people/an-qi-you-e-le/following,会飞的黄油,公众号：黄油姑娘/专业西餐厨师/烘焙少女,女,107,66417,70,
https://www.zhihu.com/people/3rduncleliu/following,刘三叔,其实，我是个诗人,男,344,20885,12,
https://www.zhihu.com/people/ru-yan-zi-yi/following,施子怡,00后/170cm Ecup/双性恋/头像本人,女,29,44467,1,
https://www.zhihu.com/people/bo-luo-you-zi-74/following,菠萝柚子,"剑胆琴心，砥砺前行~
大爱抹茶的六扇门",男,1711,7770,1,
https://www.zhihu.com/people/abbi-gao/following,菲丝猫猫,自由翻译 &amp; 画漫画,女,8,1876,0,
https://www.zhihu.com/people/MrBurning/following,刘洹Burning健身,公号：【刘洹Burning】—— 提供操作性极强的健身干货!,男,225,130540,257,
https://www.zhihu.com/people/wilson-suen/following,Wilson Suen,私房法餐厨师,男,120,54454,4,
https://www.zhihu.com/people/zhang-jia-wei/following,张佳玮,公众号：张佳玮写字的地方,男,3253,1664481,828,
https://www.zhihu.com/people/mei-shi-gan-yan-jiu-yuan-51/following,没事干研究院,,男,46,73313,112,
https://www.zhihu.com/people/tuzihome/following,囧兔,萝御双修女王人妻兔,女,17,53,0,
https://www.zhihu.com/people/xu-hui-lin/following,徐慧琳,钝感代言人,女,450,170236,40,
https://www.zhihu.com/people/waysohere/following,梅迪,专业票友三十年,男,92,14316,16,
https://www.zhihu.com/people/GreenFinch/following,青雀,有什么不懂的你尽管吻我/公众号：电波发射基站,女,155,156906,99,
https://www.zhihu.com/people/zhujunxie/following,竹君,认真去爱日子的地球人,女,5,6702,0,
https://www.zhihu.com/people/Zampeli/following,Yichuan Zhang,经济学爱好者,女,10,7035,6,
https://www.zhihu.com/people/webpower/following,Webpower,技术驱动营销，助力企业深度挖掘会员价值。,男,41,55,39,
https://www.zhihu.com/people/yisong/following,宋一松,Facebook 机器学习与内容推荐，硅谷混子,男,42,20400,0,
https://www.zhihu.com/people/zhong-fan-73-26/following,钟梵,不喜欢研究的研究生,女,6,33,0,
https://www.zhihu.com/people/nicholas-tang/following,Nicholas Tang,半吊子政治学硕士，英俄双通双不精。诺贝尔吹牛学奖连续五届提名人。,男,12,228,0,
https://www.zhihu.com/people/qi-you-hao-ran-4/following,非鱼,和平养无限天机,男,2,37,2,
https://www.zhihu.com/people/hu-lao-shi-40/following,胡乃军,已识乾坤大，犹怜草木青。,男,71,9246,2,
https://www.zhihu.com/people/william.zhou/following,观蒙斋主人,爱好读书的年轻硕导,男,67,1635,11,
https://www.zhihu.com/people/xu-wei-neng/following,徐惟能,学金融、教金融。,男,204,42088,16,
https://www.zhihu.com/people/ningnanshan/following,宁南山,在深圳搬砖的中产阶级，公众号：宁南山。新浪微博:深圳宁南山,男,36,98083,76,
https://www.zhihu.com/people/chenyewu/following,吴辰晔,,男,50,9707,8,
https://www.zhihu.com/people/tastespirit/following,知味酱,微信公众号：TasteSpiritMag 个人微信：zhiweijiang2  ,女,,13509,260,
https://www.zhihu.com/people/DolbyWang/following,阿爾托莉雅,"Servant Eater, 遵從召喚而來。",女,56,2938,1,
https://www.zhihu.com/people/jianghanchen/following,江踏歌,无中生韭，空穴来庄。,男,551,71882,74,
https://www.zhihu.com/people/percy-233333/following,周笑予,Permanent Head Damage 情感博主,女,56,11513,20,
https://www.zhihu.com/people/rob-wen/following,纽约老闻,前美银美林/CFA/哥大/Stern MBA,男,70,40455,5,
https://www.zhihu.com/people/rouni/following,Ronnie X,Lifetime Reseacher,男,266,141213,54,
https://www.zhihu.com/people/luo-zhiyuan/following,Luo Zhiyuan,尽信知乎不如无知乎,男,122,468,0,
https://www.zhihu.com/people/jadecheungccc/following,Jade Cheung,,女,25,6919,1,
https://www.zhihu.com/people/waynezhang/following,Wayne Zhang,Auditing / Marketing,男,87,42962,3,
https://www.zhihu.com/people/IB_LBJ/following,IB LBJ,目标成为投行及投资界大咖的现外资投行小兵,男,40,1562,0,
https://www.zhihu.com/people/zhang-chuan/following,张川,产品经理/商业产品/蓝领招聘/生活服务,男,28,880,3,
https://www.zhihu.com/people/hu-zhi-71-47/following,hu zhi,pere to pe,男,4,90,0,
https://www.zhihu.com/people/justin/following,李广平,今日资本TMT投资，前App Store 中国区 Manager,男,47,1552,0,
https://www.zhihu.com/people/excited-vczh/following,vczh,,男,19497,730029,109,
https://www.zhihu.com/people/zhiguantt/following,植观的TT,前外企总监/ 现某不知名初创公司CEO,男,163,39446,0,
https://www.zhihu.com/people/edwinfu/following,付晟,法餐厨师，vintage 收藏玩家,男,48,1541,5,
https://www.zhihu.com/people/rachelyu/following,于玮,喜欢有趣的人生,女,12,133,0,
https://www.zhihu.com/people/Saal-Paradise/following,一苒,招聘汽车专业内容编辑&amp;商业分析师  详情查阅专栏置顶文章,男,502,81263,113,
https://www.zhihu.com/people/milkr/following,稻草,设计师,男,92,230384,12,
https://www.zhihu.com/people/gu-cheng-qi/following,顾成琦,华尔街见闻总裁，CPA,男,114,12145,321,
https://www.zhihu.com/people/whalestock/following,海鲸金融,共享型美股投资研究平台，资讯共享，观点交流,女,27,375,248,
https://www.zhihu.com/people/liao-yuan-huo-he-ta-peng-you-men/following,燎原火和他朋友们,Trader 寒夜客来茶当酒,男,9,143,0,
https://www.zhihu.com/people/abrahamabraham/following,Abraham,创业公司CEO / TO DO LIST等身,男,16,293,0,
https://www.zhihu.com/people/duguguiyu/following,范怀宇,爱创业爱生活的码农叔叔，轻芒联合创始人,男,111,5026,15,
https://www.zhihu.com/people/yxxxy510/following,木易,《私募股权LP》作者 ,男,29,4965,4,
https://www.zhihu.com/people/neozhang/following,张宁 Neo,One wants to know more.,男,80,15077,112,
https://www.zhihu.com/people/li-le-di/following,李樂迪,钢管舞娘/伊拉斯莫世界计划硕士/Intercomm Specialist,女,33,3357,0,
https://www.zhihu.com/people/excited_laile/following,来都来了,天然不刺激。公众号 dmn_love,女,723,84718,9,
https://www.zhihu.com/people/mount_cristo/following,edmond,自2017.6.7 退乎一年半（基本不写文章和回答了）,男,27,74113,4,
https://www.zhihu.com/people/Geauga/following,2-20滑膛枪等96人,488纳米光源,男,2529,7541,1,
https://www.zhihu.com/people/coolbrain/following,酷炫脑,公众号“酷炫脑” ，耶鲁大学精神病学博士后,女,238,108408,46,
https://www.zhihu.com/people/winter-25/following,winter,知乎吃枣药丸,男,1096,110486,10,
https://www.zhihu.com/people/gong-lu-shang-dian-ontheroadstore/following,公路商店ontheroadstore,为你不着边际的企图心,男,5,60551,169,
https://www.zhihu.com/people/fquncle1/following,财商大叔,,男,157,27235,11,
https://www.zhihu.com/people/chen-bin-99-5-4/following,跳舞,是，我换头像了，咋地！是胖了，怎样！哼！,男,788,213908,10,
https://www.zhihu.com/people/lian-sang/following,莲桑,CyberPunk,男,188,2270,4,
https://www.zhihu.com/people/bai-ru-bing-58/following,白如冰,学问笃实生光辉,男,3489,135034,10,
https://www.zhihu.com/people/GASYGO/following,关爱失业狗人士,可能是职场类持比特币最多的答主。,男,102,16681,73,
https://www.zhihu.com/people/yusen/following,戴雨森,真格基金合伙人，聚美优品联合创始人,男,167,51089,5,
https://www.zhihu.com/people/lov1/following,子楠,微信公号nanzizhou，大哥们别再私信和评论区问了，简介里啥都写了能自己看嘛,男,1216,22399,53,
https://www.zhihu.com/people/xiao-xiao-ye-bo/following,勃加蕊,愿宇宙没有成功人士,男,284,12447,5,
https://www.zhihu.com/people/bo-xing-qiu/following,勃力口minus,,男,1,642,0,
https://www.zhihu.com/people/satoshi_nakamoto/following,中本聪,Bitcoin maximalist | 英文大咖 | 开源程序爱好者,男,154,8535,6,
https://www.zhihu.com/people/punklife/following,Punk Life,In Satoshi We Trust,男,160,1592,17,
https://www.zhihu.com/people/da-qi-seven-39/following,大琦seven,,男,14,12,0,
https://www.zhihu.com/people/yidongcn/following,一东,《道德经》研修,男,167,144,105,
https://www.zhihu.com/people/liu-gang-59-33/following,觉正净,观者， 如虚空,男,277,119,0,
https://www.zhihu.com/people/li-ming-92-15/following,憂國烈火禪,UCB思想史博士   儒家哲學 / 星命學研究,男,98,8980,3,
https://www.zhihu.com/people/jue-jiang-he-er-fang-zhu-hai/following,决江河而放诸海,专门研究阳明学,男,496,121,1,
https://www.zhihu.com/people/yang-chen-yu/following,琢朴,不乏知识，但缺真知,男,14,75,5,
https://www.zhihu.com/people/cloudyson/following,云云云云中鹤,念经敲罄拉二胡吹箫弹古筝,男,540,18365,12,
https://www.zhihu.com/people/zan-zan-19-82/following,瓒瓒,擅长情感和命理分析，写对人切实有用的干货,女,44,6470,0,
https://www.zhihu.com/people/yanghaiyu/following,无住居士,学心学，致良知,男,20,583,93,
https://www.zhihu.com/people/shan-fei-85/following,谭无稽,个人微信公众号“大阴阳论”（ID：dayinyanglun）,男,85,4437,115,
https://www.zhihu.com/people/a-sun-99/following,重楼楼,极乐世界的钥匙（key关键）：人类天生洁净,男,515,1963,46,
https://www.zhihu.com/people/yu-shun-94/following,虞舜,知乎战斗机  编号：tkop520,男,299,14051,22,
https://www.zhihu.com/people/zhang-fang-3-23/following,张方,公众号：小方说历史（xfsls1990）。人人网刘备。微博@小方说历史。,男,322,95433,16,
https://www.zhihu.com/people/liu-xing-chi/following,刘星驰,文化研究博士，IRCL，法国,男,197,7123,7,
https://www.zhihu.com/people/zhao-xu-86-2/following,Zhao Xu,进击的码农！,男,31,35,1,
https://www.zhihu.com/people/maimu/following,孔鲤,士不可以不弘毅,男,293,156285,0,
https://www.zhihu.com/people/ye-yu-zhi-feng/following,夜雨之风,哲思类（原创性）文章可关注微信公众号“肆易中西”(yeyu201693),男,98,4074,21,
https://www.zhihu.com/people/ma-san-you-91/following,古土雷柏,知识图谱\教育工程\认知可视化,男,324,3958,0,
https://www.zhihu.com/people/shen-ma-feng-liao/following,神马疯了,区块链（Blockchain）爱好者、投资人,男,77,6155,14,
https://www.zhihu.com/people/zhu-li-84-97/following,耐心是伟大的美德,产品经理,男,18,917,0,
https://www.zhihu.com/people/BitMEX_Official/following,BitMEX 研究,加密币合约交易平台,男,,324,20,
https://www.zhihu.com/people/xiao-xi-89-1011/following,张行,专注区块链价值投资，微博：EOS投资，微信公众号：区块链投资导航 不加微信、重复回应,男,80,8294,99,
https://www.zhihu.com/people/wang-lu-43-95/following,王路,新书《沉住气，吃硬饭》,男,722,128794,517,
https://www.zhihu.com/people/xing-he-9/following,星河,,男,68,311,0,
https://www.zhihu.com/people/biquan-maolulu/following,币圈毛路路,,男,4,713,28,
https://www.zhihu.com/people/peckshield/following,PeckShield,,男,,71,11,
https://www.zhihu.com/people/xiamengqian/following,夏蒙乾,"NoteBook玩家/DotAer/吃货 
笔记本选购深度咨询请走值乎通道",男,491,2165,7,
https://www.zhihu.com/people/vipdomain/following,搬山工,互联网老兵，原火币网早期成员，蜘蛛科技联合创始人,男,17,503,10,
https://www.zhihu.com/people/linzheming/following,linzheming,"""In Cryptography we Trust.""",男,321,713,0,
https://www.zhihu.com/people/xiaojifei/following,小鸡飞,,男,27,54,0,
https://www.zhihu.com/people/cannizzaro-reaction/following,康尼扎罗反应,学生,男,73,155,0,
https://www.zhihu.com/people/williamzhang/following,张伟,CICPA,男,64,4358,6,
https://www.zhihu.com/people/jin-xiao-94-7/following,金晓,我超级懒的|向罪恶资本主义抗争的共产主义斗士,男,6,863,12,
https://www.zhihu.com/people/atrax/following,中本蒜,开脑洞专家，方法论小小心得,男,133,5573,22,
https://www.zhihu.com/people/linnaea-lavia/following,某琳,半吊子程序猿 / 所有内容均不构成投资建议，韭菜被割后果自负,男,65,267,2,
https://www.zhihu.com/people/jiang-gong-zi-46/following,蒋公子,金融从业者,男,13,16,0,
https://www.zhihu.com/people/bi-quan-bang-de/following,币圈邦德,区块链,男,,135,553,
https://www.zhihu.com/people/yi-shui-han-26-44/following,易水寒,餐饮业一小兵,男,9,29,0,
https://www.zhihu.com/people/xu-zhe-42/following,许哲,胆小如鼠，从不瞎赌,男,94,86477,68,
https://www.zhihu.com/people/williamlong/following,月光博客,微信：williamlong,男,75,22018,9,
https://www.zhihu.com/people/wang-chao-10-28/following,王超,银行 司库 货币 债券,男,14,32288,3,
https://www.zhihu.com/people/elaine2012/following,倩文,,女,6,5093,4,
https://www.zhihu.com/people/jing-agnes/following,婧Agnes,"人民有信仰,民族有希望,国家有力量",女,13,431,0,
https://www.zhihu.com/people/richard-xu-25/following,Richard Xu,专栏：经济学博士生的日记本,男,1415,63834,142,
https://www.zhihu.com/people/Metaphox/following,涛吴,Really Whips the Llama's Ass,男,916,198710,12,
https://www.zhihu.com/people/guan-ya-ni/following,管娅妮,对世界充满好奇,女,3,70,1,
https://www.zhihu.com/people/rain-zhang-81/following,Rain Zhang,公募基金投资经理，微信公众号：泛舟聊投资,男,9,13150,0,
https://www.zhihu.com/people/chen-zhuo-49/following,陈茁,我是不是萌萌哒？,男,119,54311,15,
https://www.zhihu.com/people/maxdeath/following,maxdeath,信息论博士，区块链博士后,男,241,15811,9,
https://www.zhihu.com/people/jiang-he-49-32/following,江何,编程-创业-文史-摔跤-吹牛 ， 都还是naive,男,954,4554,7,
https://www.zhihu.com/people/cindyfun/following,沫糖糖,"Blockchain, VC, HKICPA",女,36,10436,1,
https://www.zhihu.com/people/Callistemon/following,Callistemon,一盘机智的红烧肉,男,,18,0,
https://www.zhihu.com/people/deng-huo-lan-shan-52-60/following,灯火阑珊,,男,,15,0,
https://www.zhihu.com/people/ao-ao-duo-fa-dian/following,嗷嗷多发点,职业赌徒,男,29,57,0,
https://www.zhihu.com/people/chen-xin-33-33/following,陈昕,迷失滴小孩,男,,17,0,
https://www.zhihu.com/people/allen-zheng-12/following,allen zheng,No use is of great use,男,,17,0,
https://www.zhihu.com/people/yiboxiansheng/following,衣钵先生,电商 摄影 文玩 翡翠 网赚偏门,男,24,19923,232,
https://www.zhihu.com/people/shenyantao-60/following,StochasticWalker,民间分析师，野生评论员,男,7,1349,6,
https://www.zhihu.com/people/_Zen/following,枯禅,此处无声胜有声……,男,311,16656,0,
https://www.zhihu.com/people/reseted1499407569/following,[已重置],,男,,15687,0,
https://www.zhihu.com/people/liaolipc/following,廖力,批发股票、基金、债券、期货,男,211,1447,2,
https://www.zhihu.com/people/fengtang1971/following,冯唐,诗人,男,3,8113,1,
https://www.zhihu.com/people/nanxiaopeng/following,南小鹏,江苏省理财师协会 秘书长,男,110,26915,148,
https://www.zhihu.com/people/simplelifelu/following,路有所思,要做吃纯素健身的期权交易员中vlog做的最好的,男,36,2537,17,
https://www.zhihu.com/people/jiang-hai-48/following,江海,不会金融的物理学家不是好厨子,男,,3082,6,
https://www.zhihu.com/people/dongkeren/following,董可人,Taurus.ai 创始人,男,150,71919,15,
https://www.zhihu.com/people/wuye9036/following,空明流转,少年低俗，青年猥琐，中年油腻。,男,1301,44408,103,
https://www.zhihu.com/people/ZASA/following,鸑鷟鹓鶵,拾人牙慧，手有余香,男,207,29252,22,
https://www.zhihu.com/people/traderusingpython/following,用Python的交易员,vn.py作者,男,119,36303,61,
https://www.zhihu.com/people/zheng-hai-yang-34/following,天外的琴弦,心理学者,男,1189,3023,5,
https://www.zhihu.com/people/zhou-ruo-yu-99-95/following,剑圣喵大师,个人公众号：剑圣喵大师,男,114,259675,147,
https://www.zhihu.com/people/philippes/following,PhilippeS,Private Equity | Fiction,男,200,43634,24,
https://www.zhihu.com/people/epicastle/following,Epicastle,微信公共号:heichengbao,女,56,15333,92,
https://www.zhihu.com/people/pan-zhi-li-3/following,潘志立,公众号:篮外空心,男,347,13463,243,
https://www.zhihu.com/people/wang-da-li-31/following,王大力,得意时多做事，失意时多读书,男,149,36411,34,
https://www.zhihu.com/people/blueven/following,Ven,微信公众号：拆盒网,男,135,4234,0,
https://www.zhihu.com/people/reallysugar/following,无色方糖,为每个关注我的人藏一句话,女,145,236095,137,
https://www.zhihu.com/people/vinceyu1/following,VinceY,"前老虎系对冲基金，现投行股票研究. 健身狂热, 德扑输家, 一杯倒",男,80,11601,4,
https://www.zhihu.com/people/qianziqian/following,骞子,专业美国人才移民EB1a|Patchi中国负责人,女,11,3255,0,
https://www.zhihu.com/people/mei-teng-tian/following,腾天,不客气不客气,男,1051,77206,23,
https://www.zhihu.com/people/sumuyu/following,苏穆羽,知乎是个巨大的echo chamber,男,181,14582,31,
https://www.zhihu.com/people/orange-paranoid/following,orange paranoid,,女,15,15271,0,
https://www.zhihu.com/people/lennyzhang/following,兰尼,"Sir, anecdote is not evidence",男,2,15020,0,
https://www.zhihu.com/people/dududubyhimself/following,dududu自己玩,北斗里藏身,男,72,1862,24,
https://www.zhihu.com/people/li-yi-rui-30/following,Lightwing,公众号：Lightwing   微博：李轶睿,男,336,253632,8,
https://www.zhihu.com/people/jinercheung/following,张今儿,公众号：张今儿 ,女,30,55289,15,
https://www.zhihu.com/people/zhao-___-si/following,赵四ZS,反射弧可以绕地球两圈,女,67,21641,0,
https://www.zhihu.com/people/zxuefei/following,生煎孢子,行不更名坐不改公众号niyaoxuehao,女,62,32501,29,
https://www.zhihu.com/people/be-free-to-follow-me/following,Gabriel,finc &amp; acc &amp; law/ James Spader脑残粉,男,56,2889,1,
https://www.zhihu.com/people/jiaji-deng/following,胖子邓,想象晴空，有云雀相送。,男,63,93042,13,
https://www.zhihu.com/people/tang-zhuo-jing/following,糖小豆,总是顽童，偶尔不靠谱,男,2,76,0,
https://www.zhihu.com/people/liu-xing-yu-29/following,医疗FA刘兴宇,服务优秀的医疗创业者，服务懂行的医疗投资人。,男,44,1269,5,
https://www.zhihu.com/people/sun-le-89-27/following,孙安娜,An Empiricist.,女,34,2408,21,
https://www.zhihu.com/people/jackie-26-42/following,Jackie,澳洲留学 商科 会计,男,,1,0,
https://www.zhihu.com/people/EDASP/following,Panzerschreck,前美国陆军士兵/亲历阿富汗反恐战争/微信号trajectory050,男,195,10671,0,
https://www.zhihu.com/people/matt-faherty/following,Matt Faherty,Ivypedia Chief Operating Officer,男,83,9472,0,
https://www.zhihu.com/people/li-yinuo/following,李一诺,一土学校创始人，前麦肯锡全球合伙人， 内心文青屌丝；归国女博士，有马甲线的仨娃妈,女,5,18618,8,
https://www.zhihu.com/people/pingcejun/following,放心选·独孤评测,万物评测组织，公众号：放心选，fangxinpingce,男,186,61605,61,
https://www.zhihu.com/people/gong-qing-tuan-zhong-yang-67/following,共青团中央,共青团中央知乎官方帐号,男,285,330355,171,
https://www.zhihu.com/people/xking-2016/following,Mr.X,经济 政治 金融的瘾君子,男,29,3752,0,
https://www.zhihu.com/people/sans-nom-/following,Sans Nom,这个知乎账号自杀了。专心忙学术忙找工作。谢谢你们的爱。,男,211,4061,2,
https://www.zhihu.com/people/2zhuang/following,钱庄庄,眉形设计，美容咨询：xiumeizhuang12345678。,女,533,34901,1,
https://www.zhihu.com/people/luoyigz/following,骆仪,LonelyPlanet作者/潜水员/新书《京都好物》已上市,女,18,17336,79,
https://www.zhihu.com/people/threeshi-rui/following,Three诗睿,法律人、摄影痴、书籍癖，专栏：佩觹言法，执卮读史。,男,323,18384,28,
https://www.zhihu.com/people/syang389/following,sy389,In Dollar We Trust.,男,27,583,0,
https://www.zhihu.com/people/shen-lei-57/following,文嘉,,男,35,18495,1,
https://www.zhihu.com/people/dong-ke-ping/following,董克平,喜食好色的无业游民,男,17,7968,73,
https://www.zhihu.com/people/kwindva/following,易楚,终生学习，原始饮食,男,139,13816,97,
https://www.zhihu.com/people/lu-ren-jiu-shi-jian-55/following,毅种循环,哼！,男,1438,38226,73,
https://www.zhihu.com/people/li-kl-62/following,云里,,男,42,6130,4,
https://www.zhihu.com/people/zhen-shui/following,枕水,凡是你们赞同的我都要反对，凡是你们反对的我都要赞同，优先处理积压的邀请问题，,男,1988,11537,1,
https://www.zhihu.com/people/jiang-zhi-hong-2/following,Gingerrr,学生,女,,10,0,
https://www.zhihu.com/people/Huang-Lei-970106/following,黄磊,我的自卑只与知识有关,男,61,14652,7,
https://www.zhihu.com/people/mengyi-sun/following,mengyi sun,演化研究学者,男,3,240,6,
https://www.zhihu.com/people/liu-mu-ming-34/following,黑鱼,公众号：真空中的球形猫,男,37,469,2,
https://www.zhihu.com/people/yue-guo-han-tan/following,月过寒潭,职业打酱油,男,284,72,1,
https://www.zhihu.com/people/xKetoLab/following,师姐,营养学+医学信息双硕士 | 多年临床研究 | 公众号【ZERO实验室】创始人,女,38,19689,48,
https://www.zhihu.com/people/fuwocheng/following,傅渥成,统计物理 / 复杂系统 / 生物物理,男,371,141282,78,
https://www.zhihu.com/people/han-yi-lin-60/following,韩依霖,家庭教育推广/原始饮食/健康/金融,女,1,57,2,
https://www.zhihu.com/people/xu-lai-xi/following,许来西,Few things matter.,男,14,3485,0,
https://www.zhihu.com/people/hai-jing-vivian/following,海静Vivian,原始人的厨娘,女,,196,2,
https://www.zhihu.com/people/seerhut/following,孙皓,专业维修各类UFO,男,5,40,0,
https://www.zhihu.com/people/feidianturen/following,非典型土人,,男,518,2831,8,
https://www.zhihu.com/people/dsliu/following,石头布,龙光玉魄出冰天 - 华夏北来说,男,27,8612,63,
https://www.zhihu.com/people/OwlofMinerva/following,Owl of Minerva,Hic Rhodus Hic Salta,男,108,72366,23,
https://www.zhihu.com/people/KathleenCheung/following,KCheung,Steadfast.,女,20,257,0,
https://www.zhihu.com/people/elyn/following,elyn,公众号tianluo_hhhaze；新书《日日之食》,女,227,194431,46,
https://www.zhihu.com/people/hu-wai-tan-xian-za-zhi/following,户外探险杂志,知乎live：户外运动入门到精通,男,86,38461,185,
https://www.zhihu.com/people/nocturn/following,清流,留美心理咨询师，提供当面和远程心理咨询和临床督导,女,248,247435,19,
https://www.zhihu.com/people/liu-wei-zhuo-68-12/following,刘逸池,小可爱的丑八怪,男,1,2850,75,
https://www.zhihu.com/people/zitazita/following,ZitaZita,瑜伽师/命理师/健康师/自媒体,女,59,22854,17,
https://www.zhihu.com/people/ming-wei-shuo/following,李明威,接受咨询和预约康复，我的微信：18956789193,男,369,137270,334,
https://www.zhihu.com/people/luck-3-37/following,慌酥,我就是我，看自己都发火,女,19,225,0,
https://www.zhihu.com/people/yidailiuyin/following,竺映波,医学博士,女,27,8300,29,
https://www.zhihu.com/people/rain-tsai/following,RenC,,男,14,802,0,
https://www.zhihu.com/people/canslim/following,江南,欧奈尔投资俱乐部创始人,男,327,29521,99,
https://www.zhihu.com/people/luo-shu-cheng-1/following,罗书成,大叔永远是那个大叔,男,2,73,0,
https://www.zhihu.com/people/yu-mei-jun-91/following,康复师 于老师,国家卫生部认证康复治疗师 北京体育大学硕士 德国施罗特脊柱侧弯矫正,男,93,84186,37,
https://www.zhihu.com/people/zhefu7942/following,成哲夫,人性的观察、思考、批判,男,68,4780,34,
https://www.zhihu.com/people/gomodogo/following,毛豆,Journey is the reward.,女,12,5182,13,
https://www.zhihu.com/people/xu-po-29/following,徐坡,,男,113,219,0,
https://www.zhihu.com/people/guo-ran-bingo/following,王富贵,少抖包袱多读书,男,77,1212,0,
https://www.zhihu.com/people/zuo-xiao-xian/following,左小贤,以为看到的是别人，其实全是自己,女,173,12756,3,
https://www.zhihu.com/people/still-40/following,花痴女王,人如其名，公众号ID:huachinvwang“花吃了那女孩”,女,226,36796,171,
https://www.zhihu.com/people/zhang-shu-fan-65/following,章漱凡,学电影的,男,50,18613,67,
https://www.zhihu.com/people/meng-da-ming-bai-22/following,孟大明白,记者,女,12,7259,0,
https://www.zhihu.com/people/wonglei/following,王雷,程序员、创业者 - 戎码一生,男,400,9315,25,
https://www.zhihu.com/people/aaronli-yu-er/following,李小粥,上海交大非典型理工男，资深产品经理，公众号[喝粥小爷]。文章写得比代码快。,男,423,49256,10,
https://www.zhihu.com/people/zheng-shao-shan-49/following,郑少山,体育媒体人，超热爱韩流，耳机发烧友，音乐爱好者,男,1,2,0,
https://www.zhihu.com/people/zheng-gong-si/following,公子兔,愿逐月华流照君。公众号：林鲤间,女,37,40665,0,
https://www.zhihu.com/people/tao-mao-mao-chan/following,桃猫猫Chan,时尚且刚正不阿（公众号@美宗LOA）,女,138,13767,30,
https://www.zhihu.com/people/xiao-shou-qian-xiao-gou/following,小手牵小狗,综艺节目《小手牵小狗》官方知乎账号,男,1,23,1,
https://www.zhihu.com/people/zhu-kai-jie-45/following,叫我猪纠结,关注微信公众号：九歌说,男,60,12197,6,
https://www.zhihu.com/people/luo-hao-98-87/following,罗罔极,看电影的少年,男,100,86624,94,
https://www.zhihu.com/people/huolaoye/following,霍老爷,微信公号：霍老爷。,男,499,201308,86,
https://www.zhihu.com/people/jiejie_my_lover/following,蔡要要,公众号：蔡要要不吃药,女,112,110962,148,
https://www.zhihu.com/people/jieyu_chen/following,陈洁瑜,微信号：Touchme525,女,30,5865,2,
https://www.zhihu.com/people/jun-ye-2/following,jun ye,随波而不逐流,男,1,2359,0,
https://www.zhihu.com/people/huang-bu-hui-20/following,黄不会,欢迎关注我的公众号：不会谈,男,252,73293,83,
https://www.zhihu.com/people/bo-bang-ni-52/following,柏邦妮,哪有什么胜利可言，挺住就是一切。,男,29,108726,0,
https://www.zhihu.com/people/yolfilm/following,yolfilm,,男,1611,791130,0,
https://www.zhihu.com/people/guo-zi-501/following,张译,知乎000号员工+猫与观众的侍者,男,26,503005,6,
https://www.zhihu.com/people/liangbianyao/following,梁边妖,偶尔会发笑。,男,44,673582,16,
https://www.zhihu.com/people/focaccia/following,Focaccia,15岁录取牛津大学，20岁数学本硕毕业，高盛资产管理，微博katekate朱朱,女,26,4778,0,
https://www.zhihu.com/people/xxmajia/following,陈满砚,"程序员里吉他弹得最好的, 吉他手里程序写得最好的",男,1000,9862,1,
https://www.zhihu.com/people/timbernord/following,TimberNord,❀ the ultimate chinaman,男,44,34525,32,
https://www.zhihu.com/people/dun-dun-dun/following,顿顿顿,画画/游戏/动漫/死宅/漫画,女,69,14988,36,
